,path1,path2
0,-1.89413686,1.870316767
1,0.01368462175,0.03305272096
2,-1.7710638975901503,1.8703165785225284
3,-0.5590977710498676,0.03305274774376235
4,-1.7012474703081093,1.8703165764721683
5,-0.528426560667824,0.03305268765961576
6,-1.6327281749056768,1.8703165799621464
7,-0.4983435202569852,0.03305276431564333
8,-1.5668465108387624,1.8703165796986063
9,-0.45937817159017574,0.03305275818968901
10,-1.503427699953893,1.870316542760323
11,-0.4107814462539574,0.033052774801769366
12,-1.4422978676410387,1.8703165954519183
13,-0.35060106661816204,0.033052767097554635
14,-1.3832309711530673,1.8703165675616709
15,-0.27461216344635103,0.0330527444302884
16,-1.3258435459224291,1.8703167397684362
17,-0.17152248075155524,0.03305271424423987
18,-1.2681522157313365,1.8703165775150865
19,0.06648699642195294,0.033052737114709727
20,-1.258096585669721,1.8413087025214294
21,0.08827477106780883,0.03629796884395643
22,-1.244841527915268,1.7846675561259027
23,0.09271904011182361,0.04332380249690279
24,-1.2306898830331374,1.7369806236942278
25,0.09758049875377545,0.050070353027278636
26,-1.21076768701669,1.6806872702665985
27,0.10476476829722459,0.05921502637748444
28,-1.1841659865281169,1.6176294761917882
29,0.11508379521544176,0.07131291378510185
30,-1.1685321571863931,1.5847243184783095
31,0.12158917337584253,0.07855830931676809
32,-1.1516348859475343,1.5515769611795556
33,0.12902777826848202,0.0866103496355236
34,-1.1337367591326752,1.518608349320814
35,0.13740666005839317,0.09546451393520125
36,-1.1150860173249073,1.4861263607711777
37,0.14673018060343102,0.10511835975855613
38,-1.0958935883375363,1.4543291412551955
39,0.15700716270330395,0.11557701860389974
40,-0.8370407202855703,1.3852487746068405
41,0.2360814382300056,0.1023229392364087
42,-0.7598158411565501,1.3728860218202952
43,0.2360814463512255,0.08354988452992308
44,-0.7146762443636645,1.3744357911112604
45,0.23608144843421985,0.07404581558581183
46,-0.6699497770371398,1.3762294304819886
47,0.23608143729452788,0.0630903882711987
48,-0.6254502203386206,1.3783899416607843
49,0.23608160463697667,0.05056555580258382
50,-0.5809702644147624,1.3810541426461336
51,0.23608143887996275,0.03638242291160625
52,-0.5059105364456529,1.3785299149099057
53,0.23608145217636414,0.04539544107336528
54,-0.5857999002249351,1.4127832089929135
55,0.23111067247341713,0.1497965260944852
56,-0.5022913384177976,1.3553202331154424
57,0.23714942999423425,0.16542759881476962
58,-0.5223423295803576,1.325559307217907
59,0.21930971293623974,0.1725276791133718
60,-0.4810113395770216,1.2872531083573495
61,0.23372791290291256,0.19435831497158865
62,-0.4499953442330669,1.2470229405125284
63,0.2612448836562771,0.22072257996178876
64,-0.41941880509494595,1.2089843646782874
65,0.29142631026060006,0.2492856915558068
66,-0.38933074300794784,1.1730737065424444
67,0.3241840692220397,0.2799034852928368
68,-0.35971400839405676,1.1391865130765386
69,0.35932061561683404,0.3123322854919352
70,-0.3305342272215252,1.107240858398766
71,0.3964385256541371,0.3461481043340144
72,-0.30175197463816367,1.0771727616484452
73,0.4348928756634251,0.3807263871061563
74,-0.27333390652869827,1.048926367476252
75,0.47379602006668486,0.41527093398171216
76,-0.24526431520608702,1.0224448550356842
77,0.5120912410678591,0.4489053838236334
78,-0.21755102676031282,0.997660773562424
79,0.5487009420097112,0.4808131052222531
80,-0.19022962489785117,0.9744959780336276
81,0.5826882615172263,0.5103601935469265
82,-0.16336366493104543,0.9528644431459143
83,0.613378276586184,0.5371672177155654
84,-0.1370391250017859,0.9326788940145894
85,0.6403986121233347,0.5611037955889135
86,-0.11135741697973006,0.9138513703797836
87,0.6636525417354611,0.5822354599350669
88,-0.08643047222683382,0.8962929347288784
89,0.6832510173022048,0.600756647458283
90,-0.060771225816752164,0.8787766231769968
91,0.7004309915563591,0.6180004292253937
92,-0.035646160412816395,0.8622554168321266
93,0.7144063822028912,0.6331316449030312
94,-0.0016824083525207173,0.8403574729149732
95,0.7290944589493891,0.6514524220581885
96,0.028790620686827254,0.8207802471935156
97,0.7384204589911921,0.6662118319794605
98,0.05678236017487824,0.8025046692096142
99,0.7439760206393823,0.6786932598108397
100,0.03221302884923415,0.6941968404024712
101,0.6987195467445368,0.6739714694633956
102,0.043566999235496805,0.6654560951269772
103,0.7186181648964327,0.6739714517214143
104,0.049714163419661964,0.621822756902754
105,0.7324299956192171,0.6739717366529939
106,0.05099129298262667,0.5669952391149261
107,0.7369542218026772,0.6739713830515756
108,0.05084712991312403,0.516448286629582
109,0.7372994548998887,0.6739713901817481
110,0.05064502792155014,0.46215050649881484
111,0.7366181564066628,0.6739713982316801
112,0.05017141684262037,0.4063006651003112
113,0.7352008027961452,0.673971422077194
114,0.049528662759714036,0.3575317118269238
115,0.7334904587585122,0.6739714130822081
116,0.050767135780483696,0.3092630401662006
117,0.7403612607222699,0.6739714107823143
118,0.07511034603523724,0.29040416166295646
119,0.7405880005732453,0.6936931098425808
120,0.10435349664878131,0.26980007668859257
121,0.7423576317525694,0.7044124238443457
122,0.13167714915052361,0.24908855595179816
123,0.7416132782910424,0.7136720074894108
124,0.15863156250956212,0.22678878731714025
125,0.738713925672418,0.7220881181410636
126,0.18406151670118667,0.2035879167945682
127,0.7340669091369676,0.7292479464468973
128,0.19181581007466567,0.19602524105836278
129,0.7322832952332134,0.7312435416358533
